author,book_name,text
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"Now it returned. We heard a shuffling sound outside, and then two sharp taps with the knocker. Holmes rose, motioning us to remain seated. The gas in the hall was a mere point of light. He opened the outer door, and then as a dark figure slipped past him he closed and fastened it. “This way!” we heard him say, and a moment later our man stood before us. Holmes had followed him closely, and as the man turned with a cry of surprise and alarm he caught him by the collar and threw him back into the room. Before our prisoner had recovered his balance the door was shut and Holmes standing with his back against it. The man glared round him, staggered, and fell senseless upon the floor. With the shock, his broad-brimmed hat flew from his head, his cravat slipped down from his lips, and there were the long light beard and the soft, handsome delicate features of Colonel Valentine Walter. Holmes gave a whistle of surprise. “You can write me down an ass this time, Watson,” said he. “This was not the bird that I was looking for.” “Who is he?” asked Mycroft eagerly. “The younger"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"brother of the late Sir James Walter, the head of the Submarine Department. Yes, yes; I see the fall of the cards. He is coming to. I think that you had best leave his examination to me.” We had carried the prostrate body to the sofa. Now our prisoner sat up, looked round him with a horror-stricken face, and passed his hand over his forehead, like one who cannot believe his own senses. “What is this?” he asked. “I came here to visit Mr. Oberstein.” “Everything is known, Colonel Walter,” said Holmes. “How an English gentleman could behave in such a manner is beyond my comprehension. But your whole correspondence and relations with Oberstein are within our knowledge. So also are the circumstances connected with the death of young Cadogan West. Let me advise you to gain at least the small credit for repentance and confession, since there are still some details which we can only learn from your lips.” The man groaned and sank his face in his hands. We waited, but he was silent. “I can assure you,” said Holmes, “that every essential is already known. We know that you were pressed for money; that you took an"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"impress of the keys which your brother held; and that you entered into a correspondence with Oberstein, who answered your letters through the advertisement columns of the _Daily Telegraph_. We are aware that you went down to the office in the fog on Monday night, but that you were seen and followed by young Cadogan West, who had probably some previous reason to suspect you. He saw your theft, but could not give the alarm, as it was just possible that you were taking the papers to your brother in London. Leaving all his private concerns, like the good citizen that he was, he followed you closely in the fog and kept at your heels until you reached this very house. There he intervened, and then it was, Colonel Walter, that to treason you added the more terrible crime of murder.” “I did not! I did not! Before God I swear that I did not!” cried our wretched prisoner. “Tell us, then, how Cadogan West met his end before you laid him upon the roof of a railway carriage.” “I will. I swear to you that I will. I did the rest. I confess it. It was just as you"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"say. A Stock Exchange debt had to be paid. I needed the money badly. Oberstein offered me five thousand. It was to save myself from ruin. But as to murder, I am as innocent as you.” “What happened, then?” “He had his suspicions before, and he followed me as you describe. I never knew it until I was at the very door. It was thick fog, and one could not see three yards. I had given two taps and Oberstein had come to the door. The young man rushed up and demanded to know what we were about to do with the papers. Oberstein had a short life-preserver. He always carried it with him. As West forced his way after us into the house Oberstein struck him on the head. The blow was a fatal one. He was dead within five minutes. There he lay in the hall, and we were at our wits’ end what to do. Then Oberstein had this idea about the trains which halted under his back window. But first he examined the papers which I had brought. He said that three of them were essential, and that he must keep them. ‘You cannot keep them,’"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"said I. ‘There will be a dreadful row at Woolwich if they are not returned.’ ‘I must keep them,’ said he, ‘for they are so technical that it is impossible in the time to make copies.’ ‘Then they must all go back together to-night,’ said I. He thought for a little, and then he cried out that he had it. ‘Three I will keep,’ said he. ‘The others we will stuff into the pocket of this young man. When he is found the whole business will assuredly be put to his account.’ I could see no other way out of it, so we did as he suggested. We waited half an hour at the window before a train stopped. It was so thick that nothing could be seen, and we had no difficulty in lowering West’s body on to the train. That was the end of the matter so far as I was concerned.” “And your brother?” “He said nothing, but he had caught me once with his keys, and I think that he suspected. I read in his eyes that he suspected. As you know, he never held up his head again.” There was silence in the room. It"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"was broken by Mycroft Holmes. “Can you not make reparation? It would ease your conscience, and possibly your punishment.” “What reparation can I make?” “Where is Oberstein with the papers?” “I do not know.” “Did he give you no address?” “He said that letters to the Hôtel du Louvre, Paris, would eventually reach him.” “Then reparation is still within your power,” said Sherlock Holmes. “I will do anything I can. I owe this fellow no particular good-will. He has been my ruin and my downfall.” “Here are paper and pen. Sit at this desk and write to my dictation. Direct the envelope to the address given. That is right. Now the letter: “Dear Sir: “With regard to our transaction, you will no doubt have observed by now that one essential detail is missing. I have a tracing which will make it complete. This has involved me in extra trouble, however, and I must ask you for a further advance of five hundred pounds. I will not trust it to the post, nor will I take anything but gold or notes. I would come to you abroad, but it would excite remark if I left the country at present. Therefore I"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"shall expect to meet you in the smoking-room of the Charing Cross Hotel at noon on Saturday. Remember that only English notes, or gold, will be taken. “That will do very well. I shall be very much surprised if it does not fetch our man.” And it did! It is a matter of history—that secret history of a nation which is often so much more intimate and interesting than its public chronicles—that Oberstein, eager to complete the coup of his lifetime, came to the lure and was safely engulfed for fifteen years in a British prison. In his trunk were found the invaluable Bruce-Partington plans, which he had put up for auction in all the naval centres of Europe. Colonel Walter died in prison towards the end of the second year of his sentence. As to Holmes, he returned refreshed to his monograph upon the Polyphonic Motets of Lassus, which has since been printed for private circulation, and is said by experts to be the last word upon the subject. Some weeks afterwards I learned incidentally that my friend spent a day at Windsor, whence he returned with a remarkably fine emerald tie-pin. When I asked him if he had"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"bought it, he answered that it was a present from a certain gracious lady in whose interests he had once been fortunate enough to carry out a small commission. He said no more; but I fancy that I could guess at that lady’s august name, and I have little doubt that the emerald pin will forever recall to my friend’s memory the adventure of the Bruce-Partington plans. The Adventure of the Devil’s Foot In recording from time to time some of the curious experiences and interesting recollections which I associate with my long and intimate friendship with Mr. Sherlock Holmes, I have continually been faced by difficulties caused by his own aversion to publicity. To his sombre and cynical spirit all popular applause was always abhorrent, and nothing amused him more at the end of a successful case than to hand over the actual exposure to some orthodox official, and to listen with a mocking smile to the general chorus of misplaced congratulation. It was indeed this attitude upon the part of my friend and certainly not any lack of interesting material which has caused me of late years to lay very few of my records before the public. My"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"participation in some of his adventures was always a privilege which entailed discretion and reticence upon me. It was, then, with considerable surprise that I received a telegram from Holmes last Tuesday—he has never been known to write where a telegram would serve—in the following terms: “Why not tell them of the Cornish horror—strangest case I have handled.” I have no idea what backward sweep of memory had brought the matter fresh to his mind, or what freak had caused him to desire that I should recount it; but I hasten, before another cancelling telegram may arrive, to hunt out the notes which give me the exact details of the case and to lay the narrative before my readers. It was, then, in the spring of the year 1897 that Holmes’s iron constitution showed some symptoms of giving way in the face of constant hard work of a most exacting kind, aggravated, perhaps, by occasional indiscretions of his own. In March of that year Dr. Moore Agar, of Harley Street, whose dramatic introduction to Holmes I may some day recount, gave positive injunctions that the famous private agent lay aside all his cases and surrender himself to complete rest if"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"he wished to avert an absolute breakdown. The state of his health was not a matter in which he himself took the faintest interest, for his mental detachment was absolute, but he was induced at last, on the threat of being permanently disqualified from work, to give himself a complete change of scene and air. Thus it was that in the early spring of that year we found ourselves together in a small cottage near Poldhu Bay, at the further extremity of the Cornish peninsula. It was a singular spot, and one peculiarly well suited to the grim humour of my patient. From the windows of our little whitewashed house, which stood high upon a grassy headland, we looked down upon the whole sinister semi-circle of Mounts Bay, that old death trap of sailing vessels, with its fringe of black cliffs and surge-swept reefs on which innumerable seamen have met their end. With a northerly breeze it lies placid and sheltered, inviting the storm-tossed craft to tack into it for rest and protection. Then come the sudden swirl round of the wind, the blistering gale from the south-west, the dragging anchor, the lee shore, and the last battle in the"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"creaming breakers. The wise mariner stands far out from that evil place. On the land side our surroundings were as sombre as on the sea. It was a country of rolling moors, lonely and dun-coloured, with an occasional church tower to mark the site of some old-world village. In every direction upon these moors there were traces of some vanished race which had passed utterly away, and left as its sole record strange monuments of stone, irregular mounds which contained the burned ashes of the dead, and curious earthworks which hinted at prehistoric strife. The glamour and mystery of the place, with its sinister atmosphere of forgotten nations, appealed to the imagination of my friend, and he spent much of his time in long walks and solitary meditations upon the moor. The ancient Cornish language had also arrested his attention, and he had, I remember, conceived the idea that it was akin to the Chaldean, and had been largely derived from the Phœnician traders in tin. He had received a consignment of books upon philology and was settling down to develop this thesis when suddenly, to my sorrow and to his unfeigned delight, we found ourselves, even in that land"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"of dreams, plunged into a problem at our very doors which was more intense, more engrossing, and infinitely more mysterious than any of those which had driven us from London. Our simple life and peaceful, healthy routine were violently interrupted, and we were precipitated into the midst of a series of events which caused the utmost excitement not only in Cornwall but throughout the whole west of England. Many of my readers may retain some recollection of what was called at the time “The Cornish Horror,” though a most imperfect account of the matter reached the London press. Now, after thirteen years, I will give the true details of this inconceivable affair to the public. I have said that scattered towers marked the villages which dotted this part of Cornwall. The nearest of these was the hamlet of Tredannick Wollas, where the cottages of a couple of hundred inhabitants clustered round an ancient, moss-grown church. The vicar of the parish, Mr. Roundhay, was something of an archæologist, and as such Holmes had made his acquaintance. He was a middle-aged man, portly and affable, with a considerable fund of local lore. At his invitation we had taken tea at the vicarage"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"and had come to know, also, Mr. Mortimer Tregennis, an independent gentleman, who increased the clergyman’s scanty resources by taking rooms in his large, straggling house. The vicar, being a bachelor, was glad to come to such an arrangement, though he had little in common with his lodger, who was a thin, dark, spectacled man, with a stoop which gave the impression of actual, physical deformity. I remember that during our short visit we found the vicar garrulous, but his lodger strangely reticent, a sad-faced, introspective man, sitting with averted eyes, brooding apparently upon his own affairs. These were the two men who entered abruptly into our little sitting-room on Tuesday, March the 16th, shortly after our breakfast hour, as we were smoking together, preparatory to our daily excursion upon the moors. “Mr. Holmes,” said the vicar in an agitated voice, “the most extraordinary and tragic affair has occurred during the night. It is the most unheard-of business. We can only regard it as a special Providence that you should chance to be here at the time, for in all England you are the one man we need.” I glared at the intrusive vicar with no very friendly eyes; but"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"Holmes took his pipe from his lips and sat up in his chair like an old hound who hears the view-halloa. He waved his hand to the sofa, and our palpitating visitor with his agitated companion sat side by side upon it. Mr. Mortimer Tregennis was more self-contained than the clergyman, but the twitching of his thin hands and the brightness of his dark eyes showed that they shared a common emotion. “Shall I speak or you?” he asked of the vicar. “Well, as you seem to have made the discovery, whatever it may be, and the vicar to have had it second-hand, perhaps you had better do the speaking,” said Holmes. I glanced at the hastily clad clergyman, with the formally dressed lodger seated beside him, and was amused at the surprise which Holmes’s simple deduction had brought to their faces. “Perhaps I had best say a few words first,” said the vicar, “and then you can judge if you will listen to the details from Mr. Tregennis, or whether we should not hasten at once to the scene of this mysterious affair. I may explain, then, that our friend here spent last evening in the company of his"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"two brothers, Owen and George, and of his sister Brenda, at their house of Tredannick Wartha, which is near the old stone cross upon the moor. He left them shortly after ten o’clock, playing cards round the dining-room table, in excellent health and spirits. This morning, being an early riser, he walked in that direction before breakfast and was overtaken by the carriage of Dr. Richards, who explained that he had just been sent for on a most urgent call to Tredannick Wartha. Mr. Mortimer Tregennis naturally went with him. When he arrived at Tredannick Wartha he found an extraordinary state of things. His two brothers and his sister were seated round the table exactly as he had left them, the cards still spread in front of them and the candles burned down to their sockets. The sister lay back stone-dead in her chair, while the two brothers sat on each side of her laughing, shouting, and singing, the senses stricken clean out of them. All three of them, the dead woman and the two demented men, retained upon their faces an expression of the utmost horror—a convulsion of terror which was dreadful to look upon. There was no sign"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"of the presence of anyone in the house, except Mrs. Porter, the old cook and housekeeper, who declared that she had slept deeply and heard no sound during the night. Nothing had been stolen or disarranged, and there is absolutely no explanation of what the horror can be which has frightened a woman to death and two strong men out of their senses. There is the situation, Mr. Holmes, in a nutshell, and if you can help us to clear it up you will have done a great work.” I had hoped that in some way I could coax my companion back into the quiet which had been the object of our journey; but one glance at his intense face and contracted eyebrows told me how vain was now the expectation. He sat for some little time in silence, absorbed in the strange drama which had broken in upon our peace. “I will look into this matter,” he said at last. “On the face of it, it would appear to be a case of a very exceptional nature. Have you been there yourself, Mr. Roundhay?” “No, Mr. Holmes. Mr. Tregennis brought back the account to the vicarage, and I at"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"once hurried over with him to consult you.” “How far is it to the house where this singular tragedy occurred?” “About a mile inland.” “Then we shall walk over together. But before we start I must ask you a few questions, Mr. Mortimer Tregennis.” The other had been silent all this time, but I had observed that his more controlled excitement was even greater than the obtrusive emotion of the clergyman. He sat with a pale, drawn face, his anxious gaze fixed upon Holmes, and his thin hands clasped convulsively together. His pale lips quivered as he listened to the dreadful experience which had befallen his family, and his dark eyes seemed to reflect something of the horror of the scene. “Ask what you like, Mr. Holmes,” said he eagerly. “It is a bad thing to speak of, but I will answer you the truth.” “Tell me about last night.” “Well, Mr. Holmes, I supped there, as the vicar has said, and my elder brother George proposed a game of whist afterwards. We sat down about nine o’clock. It was a quarter-past ten when I moved to go. I left them all round the table, as merry as could be.”"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"“Who let you out?” “Mrs. Porter had gone to bed, so I let myself out. I shut the hall door behind me. The window of the room in which they sat was closed, but the blind was not drawn down. There was no change in door or window this morning, or any reason to think that any stranger had been to the house. Yet there they sat, driven clean mad with terror, and Brenda lying dead of fright, with her head hanging over the arm of the chair. I’ll never get the sight of that room out of my mind so long as I live.” “The facts, as you state them, are certainly most remarkable,” said Holmes. “I take it that you have no theory yourself which can in any way account for them?” “It’s devilish, Mr. Holmes, devilish!” cried Mortimer Tregennis. “It is not of this world. Something has come into that room which has dashed the light of reason from their minds. What human contrivance could do that?” “I fear,” said Holmes, “that if the matter is beyond humanity it is certainly beyond me. Yet we must exhaust all natural explanations before we fall back upon such a"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"theory as this. As to yourself, Mr. Tregennis, I take it you were divided in some way from your family, since they lived together and you had rooms apart?” “That is so, Mr. Holmes, though the matter is past and done with. We were a family of tin-miners at Redruth, but we sold our venture to a company, and so retired with enough to keep us. I won’t deny that there was some feeling about the division of the money and it stood between us for a time, but it was all forgiven and forgotten, and we were the best of friends together.” “Looking back at the evening which you spent together, does anything stand out in your memory as throwing any possible light upon the tragedy? Think carefully, Mr. Tregennis, for any clue which can help me.” “There is nothing at all, sir.” “Your people were in their usual spirits?” “Never better.” “Were they nervous people? Did they ever show any apprehension of coming danger?” “Nothing of the kind.” “You have nothing to add then, which could assist me?” Mortimer Tregennis considered earnestly for a moment. “There is one thing that occurs to me,” said he at last. “As"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"we sat at the table my back was to the window, and my brother George, he being my partner at cards, was facing it. I saw him once look hard over my shoulder, so I turned round and looked also. The blind was up and the window shut, but I could just make out the bushes on the lawn, and it seemed to me for a moment that I saw something moving among them. I couldn’t even say if it was man or animal, but I just thought there was something there. When I asked him what he was looking at, he told me that he had the same feeling. That is all that I can say.” “Did you not investigate?” “No; the matter passed as unimportant.” “You left them, then, without any premonition of evil?” “None at all.” “I am not clear how you came to hear the news so early this morning.” “I am an early riser and generally take a walk before breakfast. This morning I had hardly started when the doctor in his carriage overtook me. He told me that old Mrs. Porter had sent a boy down with an urgent message. I sprang in beside"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"him and we drove on. When we got there we looked into that dreadful room. The candles and the fire must have burned out hours before, and they had been sitting there in the dark until dawn had broken. The doctor said Brenda must have been dead at least six hours. There were no signs of violence. She just lay across the arm of the chair with that look on her face. George and Owen were singing snatches of songs and gibbering like two great apes. Oh, it was awful to see! I couldn’t stand it, and the doctor was as white as a sheet. Indeed, he fell into a chair in a sort of faint, and we nearly had him on our hands as well.” “Remarkable—most remarkable!” said Holmes, rising and taking his hat. “I think, perhaps, we had better go down to Tredannick Wartha without further delay. I confess that I have seldom known a case which at first sight presented a more singular problem.” Our proceedings of that first morning did little to advance the investigation. It was marked, however, at the outset by an incident which left the most sinister impression upon my mind. The approach"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"to the spot at which the tragedy occurred is down a narrow, winding, country lane. While we made our way along it we heard the rattle of a carriage coming towards us and stood aside to let it pass. As it drove by us I caught a glimpse through the closed window of a horribly contorted, grinning face glaring out at us. Those staring eyes and gnashing teeth flashed past us like a dreadful vision. “My brothers!” cried Mortimer Tregennis, white to his lips. “They are taking them to Helston.” We looked with horror after the black carriage, lumbering upon its way. Then we turned our steps towards this ill-omened house in which they had met their strange fate. It was a large and bright dwelling, rather a villa than a cottage, with a considerable garden which was already, in that Cornish air, well filled with spring flowers. Towards this garden the window of the sitting-room fronted, and from it, according to Mortimer Tregennis, must have come that thing of evil which had by sheer horror in a single instant blasted their minds. Holmes walked slowly and thoughtfully among the flower-plots and along the path before we entered the porch."
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"So absorbed was he in his thoughts, I remember, that he stumbled over the watering-pot, upset its contents, and deluged both our feet and the garden path. Inside the house we were met by the elderly Cornish housekeeper, Mrs. Porter, who, with the aid of a young girl, looked after the wants of the family. She readily answered all Holmes’s questions. She had heard nothing in the night. Her employers had all been in excellent spirits lately, and she had never known them more cheerful and prosperous. She had fainted with horror upon entering the room in the morning and seeing that dreadful company round the table. She had, when she recovered, thrown open the window to let the morning air in, and had run down to the lane, whence she sent a farm-lad for the doctor. The lady was on her bed upstairs if we cared to see her. It took four strong men to get the brothers into the asylum carriage. She would not herself stay in the house another day and was starting that very afternoon to rejoin her family at St. Ives. We ascended the stairs and viewed the body. Miss Brenda Tregennis had been a"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"very beautiful girl, though now verging upon middle age. Her dark, clear-cut face was handsome, even in death, but there still lingered upon it something of that convulsion of horror which had been her last human emotion. From her bedroom we descended to the sitting-room, where this strange tragedy had actually occurred. The charred ashes of the overnight fire lay in the grate. On the table were the four guttered and burned-out candles, with the cards scattered over its surface. The chairs had been moved back against the walls, but all else was as it had been the night before. Holmes paced with light, swift steps about the room; he sat in the various chairs, drawing them up and reconstructing their positions. He tested how much of the garden was visible; he examined the floor, the ceiling, and the fireplace; but never once did I see that sudden brightening of his eyes and tightening of his lips which would have told me that he saw some gleam of light in this utter darkness. “Why a fire?” he asked once. “Had they always a fire in this small room on a spring evening?” Mortimer Tregennis explained that the night was cold"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"and damp. For that reason, after his arrival, the fire was lit. “What are you going to do now, Mr. Holmes?” he asked. My friend smiled and laid his hand upon my arm. “I think, Watson, that I shall resume that course of tobacco-poisoning which you have so often and so justly condemned,” said he. “With your permission, gentlemen, we will now return to our cottage, for I am not aware that any new factor is likely to come to our notice here. I will turn the facts over in my mind, Mr. Tregennis, and should anything occur to me I will certainly communicate with you and the vicar. In the meantime I wish you both good-morning.” It was not until long after we were back in Poldhu Cottage that Holmes broke his complete and absorbed silence. He sat coiled in his armchair, his haggard and ascetic face hardly visible amid the blue swirl of his tobacco smoke, his black brows drawn down, his forehead contracted, his eyes vacant and far away. Finally he laid down his pipe and sprang to his feet. “It won’t do, Watson!” said he with a laugh. “Let us walk along the cliffs together and"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"search for flint arrows. We are more likely to find them than clues to this problem. To let the brain work without sufficient material is like racing an engine. It racks itself to pieces. The sea air, sunshine, and patience, Watson—all else will come. “Now, let us calmly define our position, Watson,” he continued as we skirted the cliffs together. “Let us get a firm grip of the very little which we _do_ know, so that when fresh facts arise we may be ready to fit them into their places. I take it, in the first place, that neither of us is prepared to admit diabolical intrusions into the affairs of men. Let us begin by ruling that entirely out of our minds. Very good. There remain three persons who have been grievously stricken by some conscious or unconscious human agency. That is firm ground. Now, when did this occur? Evidently, assuming his narrative to be true, it was immediately after Mr. Mortimer Tregennis had left the room. That is a very important point. The presumption is that it was within a few minutes afterwards. The cards still lay upon the table. It was already past their usual hour for"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"bed. Yet they had not changed their position or pushed back their chairs. I repeat, then, that the occurrence was immediately after his departure, and not later than eleven o’clock last night. “Our next obvious step is to check, so far as we can, the movements of Mortimer Tregennis after he left the room. In this there is no difficulty, and they seem to be above suspicion. Knowing my methods as you do, you were, of course, conscious of the somewhat clumsy water-pot expedient by which I obtained a clearer impress of his foot than might otherwise have been possible. The wet, sandy path took it admirably. Last night was also wet, you will remember, and it was not difficult—having obtained a sample print—to pick out his track among others and to follow his movements. He appears to have walked away swiftly in the direction of the vicarage. “If, then, Mortimer Tregennis disappeared from the scene, and yet some outside person affected the card-players, how can we reconstruct that person, and how was such an impression of horror conveyed? Mrs. Porter may be eliminated. She is evidently harmless. Is there any evidence that someone crept up to the garden window"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"and in some manner produced so terrific an effect that he drove those who saw it out of their senses? The only suggestion in this direction comes from Mortimer Tregennis himself, who says that his brother spoke about some movement in the garden. That is certainly remarkable, as the night was rainy, cloudy, and dark. Anyone who had the design to alarm these people would be compelled to place his very face against the glass before he could be seen. There is a three-foot flower-border outside this window, but no indication of a footmark. It is difficult to imagine, then, how an outsider could have made so terrible an impression upon the company, nor have we found any possible motive for so strange and elaborate an attempt. You perceive our difficulties, Watson?” “They are only too clear,” I answered with conviction. “And yet, with a little more material, we may prove that they are not insurmountable,” said Holmes. “I fancy that among your extensive archives, Watson, you may find some which were nearly as obscure. Meanwhile, we shall put the case aside until more accurate data are available, and devote the rest of our morning to the pursuit of neolithic"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"man.” I may have commented upon my friend’s power of mental detachment, but never have I wondered at it more than upon that spring morning in Cornwall when for two hours he discoursed upon celts, arrowheads, and shards, as lightly as if no sinister mystery were waiting for his solution. It was not until we had returned in the afternoon to our cottage that we found a visitor awaiting us, who soon brought our minds back to the matter in hand. Neither of us needed to be told who that visitor was. The huge body, the craggy and deeply seamed face with the fierce eyes and hawk-like nose, the grizzled hair which nearly brushed our cottage ceiling, the beard—golden at the fringes and white near the lips, save for the nicotine stain from his perpetual cigar—all these were as well known in London as in Africa, and could only be associated with the tremendous personality of Dr. Leon Sterndale, the great lion-hunter and explorer. We had heard of his presence in the district and had once or twice caught sight of his tall figure upon the moorland paths. He made no advances to us, however, nor would we have dreamed"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"of doing so to him, as it was well known that it was his love of seclusion which caused him to spend the greater part of the intervals between his journeys in a small bungalow buried in the lonely wood of Beauchamp Arriance. Here, amid his books and his maps, he lived an absolutely lonely life, attending to his own simple wants and paying little apparent heed to the affairs of his neighbours. It was a surprise to me, therefore, to hear him asking Holmes in an eager voice whether he had made any advance in his reconstruction of this mysterious episode. “The county police are utterly at fault,” said he, “but perhaps your wider experience has suggested some conceivable explanation. My only claim to being taken into your confidence is that during my many residences here I have come to know this family of Tregennis very well—indeed, upon my Cornish mother’s side I could call them cousins—and their strange fate has naturally been a great shock to me. I may tell you that I had got as far as Plymouth upon my way to Africa, but the news reached me this morning, and I came straight back again to"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"help in the inquiry.” Holmes raised his eyebrows. “Did you lose your boat through it?” “I will take the next.” “Dear me! that is friendship indeed.” “I tell you they were relatives.” “Quite so—cousins of your mother. Was your baggage aboard the ship?” “Some of it, but the main part at the hotel.” “I see. But surely this event could not have found its way into the Plymouth morning papers.” “No, sir; I had a telegram.” “Might I ask from whom?” A shadow passed over the gaunt face of the explorer. “You are very inquisitive, Mr. Holmes.” “It is my business.” With an effort Dr. Sterndale recovered his ruffled composure. “I have no objection to telling you,” he said. “It was Mr. Roundhay, the vicar, who sent me the telegram which recalled me.” “Thank you,” said Holmes. “I may say in answer to your original question that I have not cleared my mind entirely on the subject of this case, but that I have every hope of reaching some conclusion. It would be premature to say more.” “Perhaps you would not mind telling me if your suspicions point in any particular direction?” “No, I can hardly answer that.” “Then I"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"have wasted my time and need not prolong my visit.” The famous doctor strode out of our cottage in considerable ill-humour, and within five minutes Holmes had followed him. I saw him no more until the evening, when he returned with a slow step and haggard face which assured me that he had made no great progress with his investigation. He glanced at a telegram which awaited him and threw it into the grate. “From the Plymouth hotel, Watson,” he said. “I learned the name of it from the vicar, and I wired to make certain that Dr. Leon Sterndale’s account was true. It appears that he did indeed spend last night there, and that he has actually allowed some of his baggage to go on to Africa, while he returned to be present at this investigation. What do you make of that, Watson?” “He is deeply interested.” “Deeply interested—yes. There is a thread here which we had not yet grasped and which might lead us through the tangle. Cheer up, Watson, for I am very sure that our material has not yet all come to hand. When it does we may soon leave our difficulties behind us.” Little did"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"I think how soon the words of Holmes would be realised, or how strange and sinister would be that new development which opened up an entirely fresh line of investigation. I was shaving at my window in the morning when I heard the rattle of hoofs and, looking up, saw a dog-cart coming at a gallop down the road. It pulled up at our door, and our friend, the vicar, sprang from it and rushed up our garden path. Holmes was already dressed, and we hastened down to meet him. Our visitor was so excited that he could hardly articulate, but at last in gasps and bursts his tragic story came out of him. “We are devil-ridden, Mr. Holmes! My poor parish is devil-ridden!” he cried. “Satan himself is loose in it! We are given over into his hands!” He danced about in his agitation, a ludicrous object if it were not for his ashy face and startled eyes. Finally he shot out his terrible news. “Mr. Mortimer Tregennis died during the night, and with exactly the same symptoms as the rest of his family.” Holmes sprang to his feet, all energy in an instant. “Can you fit us both"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"into your dog-cart?” “Yes, I can.” “Then, Watson, we will postpone our breakfast. Mr. Roundhay, we are entirely at your disposal. Hurry—hurry, before things get disarranged.” The lodger occupied two rooms at the vicarage, which were in an angle by themselves, the one above the other. Below was a large sitting-room; above, his bedroom. They looked out upon a croquet lawn which came up to the windows. We had arrived before the doctor or the police, so that everything was absolutely undisturbed. Let me describe exactly the scene as we saw it upon that misty March morning. It has left an impression which can never be effaced from my mind. The atmosphere of the room was of a horrible and depressing stuffiness. The servant who had first entered had thrown up the window, or it would have been even more intolerable. This might partly be due to the fact that a lamp stood flaring and smoking on the centre table. Beside it sat the dead man, leaning back in his chair, his thin beard projecting, his spectacles pushed up on to his forehead, and his lean dark face turned towards the window and twisted into the same distortion of terror"
Arthur Conan Doyle,His Last Bow An Epilogue of Sherlock Holmes,"which had marked the features of his dead sister. His limbs were convulsed and his fingers contorted as though he had died in a very paroxysm of fear. He was fully clothed, though there were signs that his dressing had been done in a hurry. We had already learned that his bed had been slept in, and that the tragic end had come to him in the early morning. One realised the red-hot energy which underlay Holmes’s phlegmatic exterior when one saw the sudden change which came over him from the moment that he entered the fatal apartment. In an instant he was tense and alert, his eyes shining, his face set, his limbs quivering with eager activity. He was out on the lawn, in through the window, round the room, and up into the bedroom, for all the world like a dashing foxhound drawing a cover. In the bedroom he made a rapid cast around and ended by throwing open the window, which appeared to give him some fresh cause for excitement, for he leaned out of it with loud ejaculations of interest and delight. Then he rushed down the stair, out through the open window, threw himself upon"
